,date,name,tweet
5646,2020-05-16,<realDonaldTrump>," we’ve done a great job on covid response, making all governors look good, some fantastic (and that’s ok), but the lamestream media doesn’t want to go with that narrative, and the do nothing dems talking point is to say only bad about “trump”. i made everybody look good, but me!
"
5647,2020-05-16,<realDonaldTrump>," 95% approval rating in republican party. 51% plus, overall. but you never read or see this in the fake news media. always hearing bad, made up numbers on how badly i’m doing. lamestream media is unhinged and corrupt!
"
5648,2020-05-16,<realDonaldTrump>," mexico must take control of this very big problem!
"
5649,2020-05-16,<realDonaldTrump>, “scandal has defined the obama administration.”  
5650,2020-05-15,<realDonaldTrump>," my hero. new york’s finest!
"
5651,2020-05-15,<realDonaldTrump>," another fake whistleblower. republicans must do something about these terrible people, and now!
"
5652,2020-05-15,<realDonaldTrump>, “fake news is not essential!”  
5653,2020-05-15,<realDonaldTrump>, such a wonderful reception yesterday in pennsylvania. thank you! #maga  
5654,2020-05-15,<realDonaldTrump>," i am proud to announce that the united states will donate ventilators to our friends in india. we stand with india and  during this pandemic. we’re also cooperating on vaccine development. together we will beat the invisible enemy!
"
5655,2020-05-15,<realDonaldTrump>, today i was presented with the brand new  flag in the oval office. i will take great pride in displaying it at the   
5656,2020-05-15,<realDonaldTrump>," chicago’s  has big federal resources heading its way to keep the transit system operational and to keep people moving where they need to go. $817m will aid in the economic recovery — buy made in the usa!
"
5657,2020-05-15,<realDonaldTrump>," i am proud to announce that  will receive $1.4b in cares act funding to assist in their continued operations and to keep people moving in the ny/nj area! the largest single federal transit grant to new jersey transit ever. together, we will prevail!
"
5658,2020-05-15,<realDonaldTrump>," ....likewise, the  and  are a disgrace to journalism. they are all fake news, and they know it better than anyone else. history is unfolding, and it is not a pretty picture for “journalism”.
"
5659,2020-05-14,<realDonaldTrump>," thank you to all of my great keyboard warriors. you are better, and far more brilliant, than anyone on madison avenue (ad agencies). there is nobody like you!
"
5660,2020-05-14,<realDonaldTrump>," thank you. my great honor!
"
5661,2020-05-14,<realDonaldTrump>," thanks. you are very cool!
"
5662,2020-05-14,<realDonaldTrump>," great work  on behalf of the american people, thank you!  "
5663,2020-05-14,<realDonaldTrump>," just landed in pennsylvania, see everyone soon!
"
5664,2020-05-14,<realDonaldTrump>," on my way, see you soon!
"
5665,2020-05-14,<realDonaldTrump>, on my way to pennsylvania!   
5666,2020-05-14,<realDonaldTrump>, i am proud to announce the first $500m of $3.9b in cares act transit funding headed to the ny metropolitan transportation authority. important funding to keep transit systems clean and operating to get people back to work! spend it wisely!  
5667,2020-05-14,<realDonaldTrump>," if i were a senator or congressman, the first person i would call to testify about the biggest political crime and scandal in the history of the usa, by far, is former president obama. he knew everything. do it  just do it. no more mr. nice guy. no more talk!
"
5668,2020-05-14,<realDonaldTrump>," good numbers coming out of states that are opening. america is getting its life back! vaccine work is looking very promising, before end of year. likewise, other solutions!
"
5669,2020-05-14,<realDonaldTrump>," 22-o in my endorsements of congressional candidates this season. california &amp; wisconsin won big on tuesday. thank you to all of those very brilliant voters. you will not be disappointed!
"
5670,2020-05-14,<realDonaldTrump>," i don’t know the so-called whistleblower rick bright, never met him or even heard of him, but to me he is a disgruntled employee, not liked or respected by people i spoke to and who, with his attitude, should no longer be working for our government!
"
5671,2020-05-14,<realDonaldTrump>," the great state of wisconsin, home to tom tiffany’s big congressional victory on tuesday, was just given another win. its democrat governor was forced by the courts to let the state open. the people want to get on with their lives. the place is bustling!
"
5672,2020-05-13,<realDonaldTrump>," first time in 22 years. mike will be a great congressman!
"
5673,2020-05-13,<realDonaldTrump>, intel chief releases info on ‘unmasking’ of flynn to capitol hill  
5674,2020-05-13,<realDonaldTrump>," thank you, working hard! #maga  "
5675,2020-05-13,<realDonaldTrump>," as i have said for a long time, dealing with china is a very expensive thing to do. we just made a great trade deal, the ink was barely dry, and the world was hit by the plague from china. 100 trade deals wouldn’t make up the difference - and all those innocent lives lost!
"
5676,2020-05-13,<realDonaldTrump>," when the so-called “rich guys” speak negatively about the market, you must always remember that some are betting big against it, and make a lot of money if it goes down. then they go positive, get big publicity, and make it going up. they get you both ways. barely legal?
"
5677,2020-05-13,<realDonaldTrump>," does anybody believe this man? caught!
"
5678,2020-05-13,<realDonaldTrump>," “newly released documents show schiff knew all along there was no proof of russia-trump collusion.” wall street journal
"
5679,2020-05-13,<realDonaldTrump>," big congressional win in california for mike garcia, taking back a seat from the democrats. this is the first time in many years that a california dem seat has flipped back to a republican. also, tom tiffany beat his democrat rival big in wisconsin. two great congressional wins!
"
5680,2020-05-12,<realDonaldTrump>," women for trump co-chair: biden might not be 'ultimate nominee,' and dems engaging in 'elder abuse'  "
5681,2020-05-12,<realDonaldTrump>," fake  must be taken back. these “journalists” got everything wrong. give them to the real journalists who got it right!
"
5682,2020-05-12,<realDonaldTrump>," big news: tom tiffany of the great state of wisconsin has just become congressman tom tiffany. he will do a fantastic job for the people of wisconsin, and the united states. congratulations!
"
5683,2020-05-12,<realDonaldTrump>," as long as other countries are receiving the benefits of negative rates, the usa should also accept the “gift”. big numbers!
"
5684,2020-05-12,<realDonaldTrump>," california should let tesla &amp;  open the plant, now. it can be done fast &amp; safely!
"
5685,2020-05-12,<realDonaldTrump>," crude oil prices going up as saudi arabia cuts production levels. our great energy companies, with millions of jobs, are starting to look very good again. at the same time, gasoline prices at record lows (like a big tax cut). the best of all worlds. “transition to greatness”
"
5686,2020-05-12,<realDonaldTrump>," wisconsin, please get out now and vote for tom tiffany for congress. a great guy!
"
5687,2020-05-12,<realDonaldTrump>," looking forward to being in allentown, pennsylvania, on thursday. i love the state, and for very good reason!
"
